"","ENSG00000000003","ENSG00000000005","ENSG00000000419","ENSG00000000457","ENSG00000000460","ENSG00000000938","ENSG00000000971","ENSG00000001036","ENSG00000001084","ENSG00000001167","ENSG00000001460","ENSG00000001461","ENSG00000001497","ENSG00000001561","ENSG00000001617","ENSG00000001626","ENSG00000001629","ENSG00000001631","ENSG00000002016","ENSG00000002330","ENSG00000002549","ENSG00000002586","ENSG00000002587","ENSG00000002726","ENSG00000002745","ENSG00000002746","ENSG00000002822","ENSG00000002834","ENSG00000002919","ENSG00000002933","ENSG00000003056","ENSG00000003096","ENSG00000003137","ENSG00000003147","ENSG00000003249","ENSG00000003393","ENSG00000003400","ENSG00000003402","ENSG00000003436","ENSG00000003509","ENSG00000003756","ENSG00000003987","ENSG00000003989","ENSG00000004059","ENSG00000004139","ENSG00000004142","ENSG00000004399","ENSG00000004455","ENSG00000004468","ENSG00000004478"
"SKLMS1",8.18310881892188,2.76256765702115,9.86718507856842,3.3756626239314,3.22316145457735,3.14652694198289,3.60260339446554,8.37747762177711,4.35535751423561,5.12765534871852,3.53018061895673,6.89667481042933,4.41469993911147,4.09873120372094,3.91810491197692,2.89585286953502,9.25063946670378,4.50029712435808,3.4850788614518,6.28296847075909,6.22829284969562,8.81625568010051,2.94606656866927,3.30232077843457,2.89022221093139,2.7851365753905,5.1439327058163,4.11409654555833,5.04191960927595,3.0393580487914,9.08034436640328,3.5786381159766,3.13237170422118,4.32470720022646,3.43476215991443,3.82534113138265,2.9521144623673,5.06290152529883,10.1836064802992,6.57131678391582,8.69118585745759,3.35493477572911,3.95391199386063,8.92149717706968,3.45250854298222,6.48013483585335,3.71301089155774,6.14434356562373,3.10285542695374,3.97179506221248
"HEMCSS",7.04720352341123,2.9211713454536,9.69746667257197,3.89421425575738,3.31731452645805,3.52985409039555,3.22834933076368,9.40559071316592,4.93838046469632,5.15514944730939,3.51284176529831,6.48379843853889,4.00825896030705,4.25214502855253,3.94094852020643,3.16085324942221,8.12103572717816,3.74321616070905,3.6188105561906,6.16247565471147,5.89563540388626,9.33583021296135,2.95736424103599,3.60800629729304,2.82988014792693,2.78048910145394,4.74937956475649,4.19208750416333,5.34033521331631,3.16828452049911,8.93019200450685,3.68333356903788,2.9836339199496,3.35432113949346,4.01836517731175,4.32620388802568,3.02779260690314,4.92737024466432,12.2921857502568,5.85120861462901,9.24863207990197,3.74947831108222,3.08460498380707,8.14371846655357,4.3009279199522,6.7269900665496,3.29868861942783,5.74838705388588,3.1415571404324,3.79260168553875
"HDMYZ",6.6542664529805,2.85319587794434,9.77609109168513,3.83338740912589,3.43443560810107,3.32016275920551,3.18945526788657,7.2030278831777,4.71236191516747,5.08848895491475,3.75912247763009,6.07203523863644,4.33284188707736,3.22352852676754,3.70329308933574,3.18585330207826,8.07151560212506,3.73801762614209,3.47007134465813,6.58114941816713,6.11621638596117,9.57140202735508,5.39571607507996,3.48276576406733,3.65224541758241,2.85077717574424,5.16341499705117,4.05457148720138,4.46357706149001,2.85864702405875,8.30322963118646,3.54600560825124,3.22375214637362,3.51758300283468,3.89834832072761,4.21349596456174,2.88938913719484,6.3837128271739,11.5319508851296,6.26572342083214,8.31909028781333,3.36298239596967,3.5508272574693,8.55813321098961,3.92088514476139,6.90207756410802,4.47430674934759,6.54574244618758,3.08403978590012,4.09048844677992
"SW684",6.04330232676325,2.76554277721242,9.64106044283044,3.79809590648051,4.59649420173954,3.4301147649877,5.28907128678371,8.98431023261377,3.08234687487275,4.29472751246675,4.55002136735355,7.33110560452303,4.17752007212674,3.480967953544,3.79260844608225,3.19928762052605,8.04638234018605,4.0851337722199,3.6542408867851,7.63388512408551,6.30525967077148,9.26423162549156,2.89974541020123,3.58692113102848,2.78923896950582,2.7794506518695,6.42482904280181,4.67965970021582,5.62485006998481,3.15582177497567,9.74120721021305,3.17115677648797,3.3763535012228,3.15310745214508,3.66230446566637,4.21418797855837,2.98978615623197,5.97853221822691,6.5229467497161,5.13711484081356,8.39457295748774,3.43015674976297,3.33138246350736,8.4682979040807,3.82159707765706,8.08421394915611,3.41062213118839,6.94139754965653,3.27617165059821,4.4672939366975
"HOP92",7.67633426648468,2.69291814451016,9.10580514184432,4.22117172659041,3.34227005099196,3.39063146561632,3.50570298753916,8.70134085681502,6.20784666006757,5.24461642931689,3.87520863068143,6.95517713075878,4.28209495585796,3.42006558853648,4.07106319157856,3.33944815226109,8.8194759136952,4.36410132011709,3.32797615137465,7.237593127087,5.6556429420008,9.89634450315613,3.65708044817259,3.49989115533066,2.9307011648049,3.65703188017412,9.22847365960842,4.94601713377688,4.44175864197963,3.18196577388423,8.53475188377215,3.39156906118271,3.10540666936391,4.83639579284096,3.60667046277554,4.01452834550028,3.15069795327898,6.27154992526196,11.1047110603706,5.12566838298774,8.24314344665542,3.45128068143694,4.37762784553749,9.42298282626992,3.29723031270505,7.5826795076007,5.81899781785632,5.98301094612226,3.17045091671923,4.45569337207623
"MDAMB231",7.78221115631101,2.84251315040348,10.0459985548565,4.42112072526255,4.60764722758673,3.06273348360159,4.31773365585369,8.48838205909608,4.95889339908209,4.95093594670137,3.91671112233547,6.97570816030569,4.60939595427536,4.21783294144302,3.76279413476725,2.90495679464668,7.74204225231497,3.47914258440929,3.57589064078287,7.23828920837419,6.0771436832186,9.01284777604316,3.61650136393405,3.12352952510507,2.84189748156731,2.706072246398,7.79449063763001,4.35619445332835,4.9076440433692,2.81615521789101,8.46920744049156,3.43948270563515,4.39699826650552,5.7826981370406,3.58813048379863,4.01946867315207,3.23327893172581,5.19544985860074,10.6685132992004,5.48283022337991,8.47869479708407,3.20640622436702,3.84818706383836,8.16401333699409,3.31100418605933,7.10019231291266,5.22251365642324,5.70920902735667,3.45203975302135,3.87012703802881
"SHP77",5.74708951278173,2.90050833656678,10.1043145382645,4.15314686364762,3.54164874880794,3.10829292145002,3.22239099189242,6.56581578660439,6.38964494423866,4.83374517171734,4.48078153699362,7.23330746092161,3.87698852109102,6.06657754693734,4.12803207170538,3.22379061469447,7.26951928950817,3.5861140373888,3.16387369091756,6.74093683618575,4.89968776097691,7.68281667632093,3.44995346839667,3.39130784476004,3.00527016581211,2.81282464595776,10.2425481142929,4.02883941162153,4.88884991419733,3.17089216674877,7.96009264513186,3.4377272742469,2.96372849298089,7.91822360220586,3.79346954626864,4.12287039840596,2.78578950336505,4.640228062213,7.25816409006013,6.01363084696731,8.24031960553764,4.89000823058182,9.35410736586425,8.28382802075209,4.00049480083804,7.16001308833748,6.73073188294394,6.54623725143622,3.19194183734173,3.95702843938115
"SW948",7.70775327702731,3.21038141878182,10.1742327703097,4.60293627037522,3.85412175598339,3.18587600888561,3.49915815978124,8.19791532332083,6.81829521544756,5.47275083752964,3.66375789306029,6.65779927647168,3.485709182257,5.43411322118841,4.29926477396679,7.18834678893331,7.98094660327839,4.13517007684619,3.4284819251516,6.96271137501242,5.65102764693192,8.99332412993091,4.27071493279393,7.85060100216255,2.81106560606628,2.67600466790938,7.68330623717719,4.57368952032827,4.75699487337711,6.24270233456568,8.14606241745714,3.36861813418007,3.03750380083883,7.49791203864463,4.1549436288683,4.06902893622178,3.28441933232684,5.68313691826418,4.52054410232742,6.75142631235205,8.59516100365135,3.50939052953153,5.92108666436704,9.17177131523781,4.12620228886962,7.5218440311771,4.5708231108658,6.42004520036079,3.53315693857407,4.29762969004795
"JVM3",3.27400904807965,2.72954414585756,9.53053536580357,5.31596092304096,3.15072043266762,7.35873502726888,3.21595626079353,6.94384899563383,5.27916759560422,5.03824814677447,3.32285704966767,6.07677920850579,3.95956785800578,4.44068502882364,4.0382591160503,3.25376878384006,8.22277713726828,3.92412575650404,3.61098444024336,6.13278035619894,8.30693241054109,8.0901613766107,3.07491392143017,4.70435529320876,2.92386929888214,2.77670432961788,6.42069439307708,4.13413051216336,7.25872722918088,3.14101256972879,9.98296190750301,3.35008518270437,3.13219755331849,3.75982751109282,3.42326121568475,3.45927843904663,3.57051651921613,7.47657997610845,5.16399450434711,6.00062207508878,9.23073706528266,3.49097693473201,3.06235249536556,7.35039722792238,3.45354356223816,7.24808384323216,3.58913486866532,6.65926226886934,7.94817362674506,4.1351071343145
"MDAMB361",3.28275461015891,2.91052675373205,9.88832848423632,4.22078010201706,3.51135282048578,3.22566331120767,3.23572741120113,8.61922185355972,6.1949901209177,5.54292577875717,3.40098425637027,6.28641193432534,4.22642760610993,4.1923031435143,5.18361821216118,3.12668857697054,7.30652496027184,3.13436305731242,3.50243996976211,8.13260275445458,5.89070604128034,8.07324311928988,3.18421269969764,3.4357436078405,2.94017108632036,2.7718765081202,5.56396659761905,5.25647165999474,5.93662549731078,3.15454236604563,9.25806915135493,4.83266318104565,3.12598725964325,7.66235216541662,4.79270740268528,3.80403676150439,3.07446597915119,5.51993614289722,3.39133352648778,5.52550263005548,7.58640263719166,3.48303882153839,4.25157681640667,9.76104846270074,3.38474714320166,8.8721845002382,4.56896213719341,5.22276067126931,3.25140550298036,6.46550113667631
"SH4",6.80973336497418,2.65919958078168,9.34642982215936,4.4430394655546,3.57887163713251,3.4957495525973,3.1705128393786,7.33604479036819,5.66086394860123,6.22080243842317,3.4309189845181,7.48423519370608,4.22470686134987,3.22218985894092,3.88217825379288,3.31741707160179,8.27631814976428,4.69002280398234,3.52500575604408,6.17707512307224,6.40723685627572,9.47543177940205,2.67141076027424,3.12461229399001,2.89162471592487,2.79645398956746,5.83315501648397,3.92859040996353,4.99685899013709,3.27214420860174,8.95958876867211,4.88635442846084,2.9244312535074,5.15791909185978,4.65417331559079,4.57582100705073,3.2881807752734,5.87126893255613,5.98933567444613,5.97078274648326,8.34922401161559,3.26272434653311,5.25055944005498,8.82220462824167,3.68308704697916,7.07586846261109,4.74992291551758,6.20895482761259,3.04932014636039,4.51864191837556
"HSC4",8.22164182665894,2.58527692763012,10.8138253812405,4.58437106377884,4.02692904710194,3.21247866694881,4.4766279065618,7.95109475863427,5.80048902933098,4.69759722939141,3.31964599671881,6.04078996544488,3.78231612842046,3.39526291135946,4.95565367686758,3.09979409278256,8.6896173179377,4.35754685763069,3.15708516161915,7.50024000027514,6.11021626414904,7.98241826018587,3.51526325893859,3.40005041945541,2.98845241336909,2.74231951964862,6.06208751309176,4.55913126665396,4.79354260405109,3.07487724350198,8.72894206799355,7.52823113278704,3.27027619692486,3.27148826864164,3.49993559916754,3.77397968139522,3.28285004549458,4.70067871396223,4.6575022919768,5.90250546773831,7.99360688542214,3.29876396944839,3.03974443620041,8.59267738413611,3.15724773087932,6.97846140170035,5.33408882830287,5.41557682465307,3.15225223352562,3.87093116848698
"HT1080",6.77999123115812,2.96108136291725,9.92660111444003,4.03649436309669,3.29392478356218,3.33472660357205,3.37609573675705,7.6041367388548,4.64530369384483,4.5920590076525,4.05606279703764,6.98561451142946,3.96321949135404,3.87732617325786,4.90673841408116,3.14652572941559,8.18906464070209,3.68279936415325,3.5120195577547,6.41490361708944,5.85401084617437,9.33918651964342,3.25603146560202,3.10995073935376,2.98149965809204,2.7812823099911,7.61624788450036,4.55034455346708,4.46157479309333,3.02468079318791,10.0836004772892,3.32727919312987,2.97792421793001,4.40186325852768,3.67415644810551,3.872099436105,3.05534238374311,4.72787241423984,3.98753244542683,5.8825298278822,7.84695352535756,3.37603864614663,5.50389765453066,7.95688606272542,3.56380875962034,7.45955933722368,5.47435294944184,6.48050900899243,3.01758616096915,4.01741838312781
"MDAMB453",3.36690595161197,2.95839167165206,9.48667674200189,6.74246410613556,3.57685223691133,3.4793725358385,3.11076837029272,7.33644376982385,5.27976742696198,5.56083659093847,3.68164776087067,7.6244465705198,4.0813463110943,4.18271525444911,5.85666895148668,3.15835378862347,7.94873820615751,3.8029817628441,3.69459680263564,7.41050037079815,5.5241843454675,8.1969819901597,3.31172977173487,3.40669387977204,2.9553074260988,2.81889448960343,5.45513921083117,4.86697516837312,5.17037648810836,2.90032277631584,8.27919610494244,3.0857457833769,3.23553695235135,8.08649034731159,3.85391344182628,3.66266111781866,2.84956494463594,5.27090855533875,3.48958705118313,5.10888060844459,9.37522112207996,3.32709473598291,3.02763395106052,8.99286857860276,3.1603318862149,7.57247611982826,4.5143310957535,5.88875198837162,3.3310361588275,4.87449940620961
"SKMES1",6.89363958004017,2.79263847412366,9.40027939119372,4.26129815808773,3.99363116441925,3.17334801345739,6.05854143407274,8.45414367766005,7.87389997564381,5.2200703324288,3.98145151270019,6.59368773159902,4.21215122388647,4.42362354563422,3.98650175371135,2.98263043098435,7.82371146559311,2.93139027525697,3.13753499319211,6.79039538146759,6.70582095305896,9.33483833520944,5.63870340852319,3.46432400273667,2.8838034084973,3.15197977011747,6.49763526033623,4.69849803812625,4.99463253829995,3.26613477724846,7.99252046425265,3.31671916988761,3.34701415093542,7.05308797438788,3.4408449013635,4.24048566029914,3.25808164801575,5.67178918461612,11.3077981198851,4.99548338443099,7.63164915698359,3.3290646500798,5.40517514085288,7.94018334280538,3.37014885432494,7.15449590330352,4.73375914163731,6.52934142430034,4.27016355298803,4.45980760790023
"SKUT1",5.62279603827697,2.91363950028213,9.54473282859166,4.20505349948405,3.36020799048281,3.15816033957361,3.26141351234953,7.29114993062254,5.49992496859861,4.59357598638782,3.7712721687812,5.45419265005886,3.96717984650827,3.94039654612827,3.93122379577806,3.29103917548909,8.77151886385275,3.61236505766833,4.17611065430629,6.24544231350743,6.4801936134557,8.90002022015269,3.05656598210814,3.22480294107635,2.82041220970392,2.70007439928751,4.69533145694169,4.07707703330931,4.38414546845562,2.6550189547903,8.283485153363,3.3311699550424,2.90134037990559,3.28364710049951,3.52742860866641,3.94815537525352,2.84140592993525,5.396792528607,7.0702729654062,6.49383378952931,9.22505937982705,3.43909761818953,4.20082202897485,8.33618467968238,3.60254504449708,7.11180132758115,5.68087708516229,6.18484708799969,3.13964430689273,4.36035185523506
"HPAFII",8.87144857225952,2.75897981146442,9.72745284199106,5.23928029764885,3.85594429693493,3.18515757322768,6.29299534147202,8.51859188469829,5.71193124303961,4.99064645497279,3.37057841913763,6.81738199894728,4.35421374651385,4.08608523410017,4.21807293576854,3.06500925392956,8.08054315150247,3.86263820289902,3.263368023585,6.34634719802503,5.99379884802186,7.66867795318137,8.49673428646234,6.95041396066727,3.01671025056132,2.87943182844388,6.3876644202139,4.50327696760459,4.50228294826746,4.60996649378704,8.45204888433326,3.36947871444241,3.03556606983207,7.62628743887147,3.98374768626733,4.00451370987143,3.31089247651166,6.65390808293895,9.63619876172742,6.04351428101907,7.78844340065505,3.42342190347429,3.39000262180223,8.23122229634136,3.55335289303169,7.00389239581717,4.30997921980754,6.0489523053287,3.332143905728,4.74929794974084
"IALM",7.54090982967814,2.8099831692168,9.92985169816104,3.6620780831214,3.22572833217471,3.28024522014397,5.71194103145037,7.07638906240971,7.24726077723784,5.5686218784926,3.35436772325929,7.47225788538186,3.8324567337483,5.89635269886197,3.92361240608418,3.23239859456258,8.89067848920842,3.9368442816828,5.37154792734077,6.51421753029617,6.48059297014124,6.49531205145732,3.76414436955372,3.12083663649044,2.88849641990822,2.74181907683122,5.76123554665068,4.42558211933142,4.70713993815635,3.27165097848732,10.5394315214998,5.56769324509967,3.24876527431281,4.70439768745867,3.87905410161462,3.36510547220654,2.89631110591158,6.1936039249108,10.7541561606578,5.80044633433764,8.73304257265943,3.41744594938471,3.9282717547221,7.61744061433893,3.1190440871208,7.37619947042475,3.88964816697858,6.31991708511033,3.05511917773673,4.77875240628383
"SBC5",6.83143220900304,2.94201679738818,9.6498204593595,4.50109571526799,4.20102795623105,3.59050866144841,3.28363450071261,3.09961824316621,5.1385764364596,5.51992260593744,3.9007837176446,6.7233337379211,4.46095722943224,5.50583419387818,4.40179535358222,3.24289382008125,8.93117973727166,4.52342807870675,3.928589076256,5.99983070190769,6.29951047957836,8.87751764521498,3.20261580268308,3.31010459294256,2.81583696157529,6.0076538649297,5.21046923671655,4.30930067924061,5.58393931857781,2.73844503416742,8.74804473730498,4.4731734571081,4.44558216136449,5.44927790104945,4.26747896565639,3.93153467167476,2.86691730058028,5.2982060496189,3.5938183645155,6.34518662342047,7.91123826311918,3.5011645194184,4.65992294769878,9.59590317782212,3.60501777413797,7.65230326805049,5.25655624598035,6.43769597115934,3.77733185176908,4.51419311558137
"SR",3.16444282001113,2.70192926417037,8.97397918884342,5.5502086678859,4.82872652814346,3.34490812576164,6.19118335331684,6.41857786928513,5.34472289877092,5.7501073322525,3.51793179742612,6.60000274869985,4.24842427788325,4.75060538696998,4.11123824454361,3.41561511104769,8.46009062463089,4.28452836021635,3.61927860772601,6.71326200422496,8.14263586467453,9.75936800061834,3.1657823811502,3.21903384567055,2.91170119858128,2.75638980774471,6.26021491464037,4.09639651961108,4.63511714089665,2.97223925078737,8.883897182374,4.12631572063532,3.17617029263965,6.45206170679014,3.45699976219028,3.93704106362189,3.15085223746251,5.59225601586115,3.3060489845757,5.40683249636432,8.85133508483661,5.34358693324136,3.73655250029986,9.00843677583374,3.96231364530617,7.11611304594626,3.49280530796737,7.00806312352331,3.18466082560327,4.44219284280472
"SKMG1",6.13698731643838,2.95185411024501,10.1599907637991,3.52315982718789,4.02897420125007,3.29575470061222,3.44956450882491,9.00090106065572,6.10852644705597,5.64018714392304,3.41977024892482,7.10134849846821,4.3204509556458,4.23404282373934,3.55605140590687,3.0975534712094,9.00605972315983,3.98150959337629,3.31511818310673,7.37888173532208,6.29640654398573,9.33889430506515,3.03650714623796,3.56081580350737,2.91029141631829,2.85898161577758,6.99074525086488,4.41844252968373,5.03048545666297,3.07871279877856,9.03756275793826,3.36955435894526,3.00644210786429,3.27438399225583,3.47658755046328,4.20420608987178,3.12242716018805,5.47410697989126,6.19274915462783,5.71605689653568,7.93829503374293,3.52354541549877,3.74461903941147,9.16303907810576,3.37978644819427,7.22364393889905,5.51901477115555,7.3883668726459,3.16940988478897,4.42252414434737
"SKGIIIA",8.79075297390476,2.79379382205491,9.9779870247542,4.54702002992507,3.35221400407898,3.12286934210629,6.14782101431891,8.59959456694921,7.19650084405192,4.41248048058104,3.74239368565138,6.99505169013301,3.83776490962474,3.04921758686856,4.10144635379412,2.90926621850455,8.08942757765828,4.04329043191151,3.44568589950214,7.14900550749617,5.49792360657899,9.52604646638621,3.08286752875604,3.64601889593614,2.80300859639352,2.97050726721725,6.54740278981546,4.23866299954936,4.21699110170477,2.90595244319352,8.20206370405306,6.98626781787897,3.15457986777784,3.89961375160411,3.46089747084725,3.83037004277582,3.36851848116527,5.48424243292984,10.4378135313564,5.57431957756979,7.78629961690474,3.30342350309651,8.33833352168696,9.06449151255704,3.31785566177286,7.13729690330726,4.25407537814409,6.27159603604913,2.99084436582385,4.68834614767758
"KNS62",8.25977208359908,2.63158798919874,10.2585764492698,3.99815483086873,3.92445136970071,3.14029122041287,7.79147146433958,8.44567747587272,8.1864217400104,4.81572772952239,3.75734126213767,6.91956666421157,4.00265621183044,3.83212723918623,5.67587414828933,3.11553321212078,8.89249492660548,4.76533376637669,3.62291264277967,7.34843770226716,5.23985655310334,6.78269075611471,4.29222059006675,3.33089110908386,3.70598293131198,2.87975376065814,5.51688963532182,4.18013621616759,5.00651158088113,3.12803006930265,9.27067756144101,5.92835686825129,3.10327875594817,4.44799447052232,3.5069315053276,3.51366846468369,3.05462584352073,4.67289701896252,8.35995593963918,5.5613770498207,7.6969990295206,3.36819874116002,3.17336073263574,8.10870483863525,3.86822441013522,7.53417408598295,4.05625497310766,6.24539735506307,3.7553531805408,5.32181210679903
"H4",6.62817133802887,2.90038412363591,9.31605533025247,3.9575717692117,3.40531687573103,3.02581193399391,6.59174785096614,8.0680615505727,7.72783051417785,6.07754125574321,3.23705552934232,7.83726444428602,4.04748290580409,3.40093791916724,3.94445127829211,3.23864634373692,8.74840013153676,4.16095182006359,3.43486050925974,6.7348022460651,6.634056869336,9.56831460378189,3.8297430183805,3.35202069796659,2.94205354663681,3.68019513472326,7.86738610279886,4.41678324031843,5.05511049637175,3.25320732527052,8.86644362388523,4.33200555925907,3.5985255222607,3.9075617703715,3.49778767137662,4.38714320900741,3.00556525513289,4.82031981888681,10.2142222379966,4.3438015211962,7.65565208449208,3.53266748169599,6.99559587371026,8.28335280687615,3.71517803564833,6.78987017978467,5.29825818988024,6.05209941870794,2.95503168910429,4.47671253851383
"HT55",9.295128646834,3.14144099113891,9.51132061783639,5.2914875386844,3.59168623191777,3.2251408057184,3.24430193573876,7.94844430862798,7.01843482649157,4.65969178685158,3.55063482696565,6.87172036632526,3.88138933165543,6.16005116429468,5.32887189320482,7.52627594173234,8.11048756872383,4.1954798720812,3.51654827542558,5.63703529225914,4.90593486767629,8.66235832009925,4.11444493496951,6.14473269932432,3.09461615289804,2.95334434805153,4.72106358061062,4.71404571949531,4.89098298272401,7.50014859141636,9.12399508147732,3.21617557546895,2.93822707538363,7.93753126370189,3.6094734216859,3.77439471898569,3.06448441783878,5.60136978448634,3.57064484841039,6.06631842066105,8.97041168058493,3.40352881276351,3.14943898423618,9.00583762349912,3.90913333973907,7.46216974450128,3.62934406304232,5.45847433065609,3.13127246491816,4.40669818391967
"SKMM2",3.34423974534421,2.80833191199567,9.90620552392079,4.47767084943135,3.79738167723381,3.75167647714388,5.00623968642516,7.28957087668712,5.83332896820172,4.97739694613949,3.41061526129515,7.93164901669787,4.37737820077544,5.7774450269285,4.01633727668579,3.08413083552293,8.32885504487867,4.69488660893745,3.57469474565714,6.47955454594463,8.59602242300984,5.10879963205107,3.12614675316466,3.38964049174931,3.05071246066599,3.63833007277297,4.64094911949374,3.95940647946684,5.04628878335616,3.22021408091077,9.39434272708972,3.49545785060253,3.02806520739315,3.76035878332161,3.50987152468983,3.53623689792894,3.8235782710085,5.9564781456957,3.68689267608239,5.98043786487767,8.64393358216078,3.57475566838476,4.70262461962986,8.72012622832342,4.89650791584452,7.43973073606155,3.4884529472267,6.51872443109206,8.44153982781333,4.59201246395342
"JIYOYE",3.12063074589734,2.79167125089338,9.46625506465577,5.08509846978766,3.57912439177926,8.73762075176257,3.61035374862984,3.4565848109768,5.98211196213834,6.15084863918467,3.60999151141603,6.39020095235872,3.9813260923967,5.95884079809824,4.35560403955483,3.22902830834565,7.96318943860108,3.59416244924676,3.85596112667695,7.00349506554896,6.35730994503444,6.19837298234881,3.3806130078457,3.2771566351186,2.96820802731038,2.87385016958327,6.12203555216908,4.29904906344509,5.91936611029207,3.40971292680519,8.79456314018928,4.21175814889942,3.13589898200171,3.62219552915631,3.57321093873834,3.86527606816469,3.09884495311392,8.19939279672589,4.67926023277624,6.37284455149794,9.52241898685709,3.68924312840345,3.16794220280607,7.82562935336503,4.08826852026619,7.49134626777629,4.32829414443842,6.54954056653576,8.95849086208751,4.35330597575985
"SCC15",8.8502342936955,2.99324037811642,10.1229740188448,3.97017078896005,3.41613477056454,3.45350771845225,6.18806187181476,7.70845792063898,5.48566079976241,5.75109176266554,3.57827627919352,7.39308916840717,3.67732642025952,3.21296584085634,4.76286497420574,3.31679721484703,8.57580891130664,3.91432480144319,3.62517339322267,7.06370330601355,5.51922204961318,7.85175436660995,5.69394325348684,4.73228416177211,2.86612275629019,2.81997945226594,6.90710567625924,4.37516033267571,4.58989827429432,2.92766079122487,8.34687913205592,5.55150754638275,4.13600845648338,3.29590549539125,3.43812434333953,3.9732972388744,3.35926248862878,6.15124767185273,10.1976654005552,5.70335561639201,7.83054618570678,3.19139923205659,3.4436086970903,8.73191665683521,3.12978287553198,6.75353623160607,3.3330889308147,5.59148388027367,2.80830997661663,4.22832850584098
"SKLU1",7.4753088312642,2.8392121270203,9.10288039674307,3.97956768075167,3.6524367665617,3.24970976770488,5.45584375626092,8.13003917508676,6.29566130281536,6.03407757351948,3.45786765436379,6.43847582929664,4.37340331165946,4.01413791635778,3.97745617923748,3.24999736480674,7.8713295146825,3.35798605972898,3.7954342083378,7.73905651869206,7.39065615863696,8.3899975854374,3.15081594028395,3.54579631685633,3.04649745660972,3.01781190712442,7.91009527885807,5.272740901902,5.62909254206672,3.02013133469697,9.94254921743643,3.79998612877297,3.21768787283301,6.24497444423757,3.62817395604428,4.11545903039457,3.12857772266336,5.38629201816172,7.26903693579879,5.50903082925487,8.58539267514477,3.43210924520322,3.49131690761527,8.72606148790324,3.23435575011616,8.43143429469602,4.17840937224661,6.74877781936536,3.23255230778457,4.75411179703323
"KARPAS422",3.39769856178284,3.02521790620432,10.4864603346618,5.54636381383007,3.63442021256691,3.58395711807119,3.18284360262716,3.47939175733881,5.39214624900066,6.17261851107864,4.32474209038827,7.25846108928571,3.87193035944186,4.68914638235281,3.64454490936597,3.03583368175581,8.46826780766958,4.05198734578747,3.44239621967672,6.51112363407424,7.72517538559751,5.27119197433145,3.05058859712109,2.96000948934531,3.0610550583815,2.79915323575118,5.08006045102389,4.31403247907298,6.0728185455021,3.05760805855496,9.46427188825083,3.59929859345683,3.10364451927652,3.58550804699397,3.37473363341101,3.86592897146063,2.9966585704288,5.62162747205636,3.23829894749822,6.25253792915263,8.95541953509379,3.40399151602123,3.21481361993154,8.34799971191138,4.49228633679677,7.82644322222093,3.30051467372832,6.30554259873281,3.00197001079962,3.7826149848079
"HUPT4",8.81759437628124,2.9313613461973,10.1884520368401,4.61126862202734,3.73311679379274,3.16552870504765,6.3971874915647,8.08025832091101,5.62428035150279,5.04089687039853,3.83588928299004,7.66880064971878,4.35452907636812,6.16055562455925,4.30582262677168,3.13524889616597,8.78691949976534,4.00386012877536,3.87662097870208,7.10706253862931,6.52598374972666,6.7957709689601,4.51401318968805,5.52614697788821,2.96269054071316,2.80285046358311,4.19384342081233,4.85178592648996,5.25380851667693,3.47899510531992,8.99303457449414,3.30525865354239,3.04765699226727,7.81113090311177,3.75170746013439,3.59241751677876,3.47123564203908,5.29589703718748,7.98089774681849,5.62032029239136,8.53307391435632,3.40237254598439,3.41908287664505,8.3709827855985,3.83254318735746,7.46131053727753,3.92128839876773,6.18158220630491,3.17515301322717,3.74045164894059
"HAL01",3.45310535327315,2.9814906579775,9.24159664737661,4.62331978682355,4.42987423918558,3.35280982945754,3.25342219663025,6.69767117484661,5.30078949081644,5.43350668609747,3.53652088624791,6.51729382654729,3.97005630355448,3.49210896092334,3.95814244398797,3.2447208341792,7.78146367761301,4.70990842582953,3.90014890111902,6.55875233560691,5.67780683581385,7.16579924669914,2.94756483493422,3.20759977969438,2.98847693564445,3.21095996881948,8.68460460216173,4.07529023886673,4.44814044929684,3.21523158540246,8.43721860427006,6.95925450413907,3.1439173078336,3.20975248460135,3.76782101773109,3.67046849021139,3.59388103830646,4.92390021334323,3.49846077610595,5.82503266770467,9.8183816019495,3.48297315679609,3.99785727781982,8.04645800707977,3.26817494170054,6.81467144841802,6.55961867211086,6.27749947899861,6.64261075658266,3.07274990085672
"HLE",7.94092569801808,3.12632023276051,9.76972202131777,3.69468008718434,3.52050593346782,3.18147273276854,7.7576037804244,7.21048101923412,5.00760139504456,4.90865107362678,4.25032792813503,6.25648869971467,4.39695719633579,5.41607361557324,4.50977118532944,3.33803358518568,7.73947190091929,3.41759841065927,3.41475658283528,7.93087342729111,6.70739047302673,8.15544037150005,3.08137101139127,3.39833509817665,2.96835053242259,3.01338051640839,5.2281283558274,4.84071590521873,5.08274071052915,3.11251128490191,9.5511677757314,4.08220982934454,2.98918841608311,4.5470007518583,3.90885205240772,4.21270002895244,3.28362558027093,5.63361068976063,10.661586739429,5.95791576095691,8.1463185924038,3.50035034515739,3.34529658668948,8.3452470339969,3.48608746845069,7.25787244591098,3.62568150406058,6.44613566075197,3.27967967579312,4.54231262265886
